Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/29/24,14:53,2024,Sunday,1450551,240797154,Assault,Simple Assault,Battery,16TH ST \ BRYANT ST,Mission,Mission,37.76560593,-122.4104843
12/29/24,16:20,2024,Sunday,1450559,240797295,Assault,Simple Assault,Battery,EDDY ST \ LEAVENWORTH ST,Tenderloin,Tenderloin,37.78372192,-122.414238
12/29/24,14:00,2024,Sunday,1450560,240797273,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",FRANCE AVE \ MISSION ST,Ingleside,Excelsior,37.72001648,-122.4383316
12/29/24,13:30,2024,Sunday,1450563,240797041,Assault,Simple Assault,Battery,24TH ST \ OSAGE ALY,Mission,Mission,37.7522049,-122.419014
12/29/24,15:13,2024,Sunday,1450566,240797182,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CALIFORNIA ST \ PARK PRESIDIO BLVD,Richmond,Inner Richmond,37.78445053,-122.4725876
12/29/24,16:29,2024,Sunday,1450570,240797386,Larceny Theft,Larceny Theft - Other,"Theft of Other Property, Att.",25TH ST \ MINNESOTA ST,Bayview,Bayview Hunters Point,37.75271988,-122.3897324
12/29/24,11:35,2024,Sunday,1450571,240797267,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",BEACH ST \ GRANT AVE \ THE EMBARCADERO,Central,North Beach,37.80810928,-122.40905
12/29/24,17:15,2024,Sunday,1450575,240797411,Assault,Simple Assault,Battery,TAYLOR ST \ TURK ST,Tenderloin,Tenderloin,37.78321457,-122.4107666
12/29/24,17:15,2024,Sunday,1450575,240797411,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",TAYLOR ST \ TURK ST,Tenderloin,Tenderloin,37.78321457,-122.4107666
12/29/24,14:30,2024,Sunday,1450584,240797433,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",20TH AVE \ BUCKINGHAM WAY \ WINSTON DR,Taraval,Lakeshore,37.7301178,-122.4759369
12/29/24,15:58,2024,Sunday,1450592,240797336,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",29TH ST \ SAN JOSE AVE,Ingleside,Noe Valley,37.74394226,-122.4226685
12/29/24,16:30,2024,Sunday,1450593,240797530,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BAKER ST \ NORTH POINT ST,Northern,Marina,37.80235291,-122.4467239
12/29/24,19:10,2024,Sunday,1450595,240797552,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",HOWARD ST \ LAFAYETTE ST,Southern,Mission,37.77245712,-122.4163055
12/29/24,19:16,2024,Sunday,1450596,240797568,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",06TH ST \ NATOMA ST,Southern,South of Market,37.78016281,-122.407692
12/29/24,17:00,2024,Sunday,1450597,240797659,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FRANCISCO ST \ KEARNY ST,Central,North Beach,37.80549622,-122.4069595
12/29/24,19:53,2024,Sunday,1450600,240794263,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",22ND ST \ POTRERO AVE,Mission,Mission,37.75683212,-122.4067001
12/29/24,20:00,2024,Sunday,1450604,240797637,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",05TH AVE \ GEARY BLVD,Richmond,Inner Richmond,37.78107071,-122.4632111
12/29/24,18:30,2024,Sunday,1450605,240797693,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",GRANT AVE \ NORTH POINT ST,Central,North Beach,37.80716324,-122.4088974
12/29/24,19:15,2024,Sunday,1450606,240797734,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",03RD ST \ MISSION ROCK ST,Southern,Mission Bay,37.77293015,-122.3897171
12/29/24,19:00,2024,Sunday,1450613,240797762,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",06TH AVE \ IRVING ST,Park,Inner Sunset,37.76417923,-122.4631042
12/29/24,19:00,2024,Sunday,1450614,240797756,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",17TH ST \ VALENCIA ST,Mission,Mission,37.76329803,-122.42173
12/29/24,19:30,2024,Sunday,1450621,240797665,Assault,Simple Assault,Battery,PINTO AVE \ TAPIA DR,Taraval,Lakeshore,37.72039795,-122.4813538
12/29/24,19:30,2024,Sunday,1450621,240797665,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",PINTO AVE \ TAPIA DR,Taraval,Lakeshore,37.72039795,-122.4813538
12/29/24,19:27,2024,Sunday,1450627,240797687,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",FRANKLIN ST \ PETER YORKE WAY \ POST ST,Northern,Western Addition,37.78640366,-122.4232101
12/29/24,20:30,2024,Sunday,1450629,240797900,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",BROADWAY \ ROMOLO ST,Central,North Beach,37.79792023,-122.4062347
12/29/24,23:35,2024,Sunday,1450632,240797922,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",ERIE ST \ MISSION ST,Mission,Mission,37.76904678,-122.4200287
12/29/24,16:04,2024,Sunday,1450633,240797897,Assault,Simple Assault,Battery,EDDY ST \ LEAVENWORTH ST,Tenderloin,Tenderloin,37.78372192,-122.414238
12/29/24,14:00,2024,Sunday,1450634,240798005,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",03RD ST \ FOLSOM ST,Southern,South of Market,37.78378677,-122.3989334
12/29/24,15:38,2024,Sunday,1450637,240797057,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ATHENS ST \ ROLPH ST,Ingleside,Excelsior,37.71281433,-122.4349976
12/29/24,22:00,2024,Sunday,1450643,240798049,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",25TH ST \ OSAGE ALY,Mission,Mission,37.75060654,-122.4188614
12/29/24,17:52,2024,Sunday,1450645,240797455,Assault,Simple Assault,"Assault, Non-Aggravated",MISSION ST \ VIRGINIA AVE,Ingleside,Bernal Heights,37.7431221,-122.4214859
12/29/24,23:50,2024,Sunday,1450650,240798027,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",CRANE ST \ PAUL AVE,Bayview,Bayview Hunters Point,37.72324371,-122.3992157
12/29/24,22:30,2024,Sunday,1450651,240798011,Assault,Simple Assault,Battery,UNION ST \ VIA FERLINGHETTI,Central,North Beach,37.80048752,-122.4088364
12/29/24,23:27,2024,Sunday,1450654,240797938,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CHARLES J BRENHAM PL \ MCALLISTER ST,Tenderloin,Tenderloin,37.78099442,-122.413147
12/29/24,23:48,2024,Sunday,1450659,240797950,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",FRANKLIN ST \ OFARRELL ST \ STARR KING WAY,Northern,Western Addition,37.7845459,-122.4228363
12/29/24,22:30,2024,Sunday,1450661,240798146,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",ELLIS ST \ JONES ST,Tenderloin,Tenderloin,37.78486633,-122.4127808
12/1/24,0:00,2024,Sunday,1450690,246164771,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",COLERIDGE ST \ EUGENIA AVE,Ingleside,Bernal Heights,37.74174881,-122.4209824
12/8/24,15:00,2024,Sunday,1450701,246165246,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",18TH ST \ CHURCH ST,Mission,Castro/Upper Market,37.76128769,-122.4283524
11/10/24,17:15,2024,Sunday,1450706,240706923,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",HARNEY WAY \ JAMESTOWN AVE,Bayview,Bayview Hunters Point,37.71116257,-122.3864517
12/29/24,22:27,2024,Sunday,1450713,240797831,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",DUBOCE AVE \ STEVENSON ST,Southern,Mission,37.76991653,-122.4215851
12/29/24,22:27,2024,Sunday,1450713,240797831,Malicious Mischief,Vandalism,"Vandalism or Graffiti Tools, Possession",DUBOCE AVE \ STEVENSON ST,Southern,Mission,37.76991653,-122.4215851
12/29/24,21:30,2024,Sunday,1450717,240798306,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",FILLMORE ST \ LOMBARD ST,Northern,Marina,37.79984283,-122.4360428
12/29/24,15:00,2024,Sunday,1450722,240798419,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",PALOU AVE \ SELBY ST,Bayview,Bayview Hunters Point,37.73927689,-122.4002457
12/22/24,23:59,2024,Sunday,1450724,240798425,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",EUCLID AVE \ MANZANITA AVE,Richmond,Presidio Heights,37.78427505,-122.4510117
12/29/24,17:00,2024,Sunday,1450727,240798497,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",18TH AVE \ LAKE ST,Richmond,Outer Richmond,37.78607941,-122.4776459
12/29/24,17:00,2024,Sunday,1450738,240798635,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",FORT FUNSTON RD \ SKYLINE BLVD,Taraval,Lakeshore,37.71369553,-122.4983597
12/29/24,5:30,2024,Sunday,1450756,240798710,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",03RD ST \ STEVENSON ST,Central,Financial District/South Beach,37.78702545,-122.4030304
12/29/24,20:00,2024,Sunday,1450757,240798839,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",BEULAH ST \ STANYAN ST,Park,Haight Ashbury,37.76730728,-122.4531631
12/29/24,13:00,2024,Sunday,1450763,240798867,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",MARIPOSA ST \ UTAH ST,Mission,Mission,37.76325226,-122.4063034
12/29/24,15:00,2024,Sunday,1450766,240798970,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",ELLIOT ST \ RAYMOND AVE,Ingleside,Visitacion Valley,37.71436691,-122.4113159
12/29/24,17:00,2024,Sunday,1450794,240799097,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GENEVA AVE \ PARQUE DR,Ingleside,Visitacion Valley,37.70916367,-122.4228897
12/29/24,12:30,2024,Sunday,1450795,240799025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",MOSCOW ST \ RUSSIA AVE,Ingleside,Excelsior,37.71814728,-122.4299774
12/29/24,0:15,2024,Sunday,1450800,246165105,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",HANCOCK ST \ NOE ST,Mission,Castro/Upper Market,37.76022339,-122.4327164
12/29/24,3:00,2024,Sunday,1450807,246165014,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",EDDY ST \ LARKIN ST,Tenderloin,Tenderloin,37.78330994,-122.4175262
12/29/24,10:00,2024,Sunday,1450849,240799520,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",20TH ST \ ARKANSAS ST,Mission,Potrero Hill,37.75991058,-122.3982162
12/29/24,22:30,2024,Sunday,1450865,240798908,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",04TH ST \ FREELON ST,Southern,South of Market,37.77875137,-122.3970642
12/29/24,16:20,2024,Sunday,1450868,240797295,Assault,Simple Assault,Battery,EDDY ST \ LEAVENWORTH ST,Tenderloin,Tenderloin,37.78372192,-122.414238
12/29/24,23:59,2024,Sunday,1450870,240799605,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",AVALON AVE \ LISBON ST,Ingleside,Excelsior,37.72666168,-122.4300766
12/29/24,8:00,2024,Sunday,1450880,240799815,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",EDDY ST \ LAGUNA ST,Northern,Western Addition,37.78205872,-122.4273987
12/29/24,17:15,2024,Sunday,1450883,240797411,Assault,Simple Assault,Battery,TAYLOR ST \ TURK ST,Tenderloin,Tenderloin,37.78321457,-122.4107666
12/29/24,17:15,2024,Sunday,1450883,240797411,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",TAYLOR ST \ TURK ST,Tenderloin,Tenderloin,37.78321457,-122.4107666
12/29/24,8:00,2024,Sunday,1450886,240799887,Assault,Simple Assault,Battery with Serious Injuries,DORLAND ST \ GUERRERO ST,Mission,Mission,37.76234055,-122.4239273
12/29/24,21:30,2024,Sunday,1450897,240799990,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",OCEAN AVE \ SANTA YNEZ AVE,Ingleside,Outer Mission,37.72364426,-122.4383545
12/29/24,20:00,2024,Sunday,1450917,240799003,Assault,Simple Assault,Battery,MANSELL ST \ SOMERSET ST,Bayview,Portola,37.72050858,-122.4050064
12/29/24,0:00,2024,Sunday,1450948,246165387,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",24TH ST \ DOLORES ST,Mission,Mission,37.7518425,-122.4251556
12/29/24,20:00,2024,Sunday,1450955,240797637,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",05TH AVE \ GEARY BLVD,Richmond,Inner Richmond,37.78107071,-122.4632111
12/29/24,8:30,2024,Sunday,1450964,240798801,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",GEARY ST \ POLK ST,Northern,Tenderloin,37.78589249,-122.4197388
12/29/24,8:30,2024,Sunday,1450968,240800581,Larceny Theft,Larceny Theft - Other,"Theft, From Person, <$50 (other than Pickpocket)",07TH ST \ CHARLES J BRENHAM PL \ MARKET ST,Tenderloin,South of Market,37.78047943,-122.4125137
12/29/24,22:00,2024,Sunday,1451017,240800995,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",17TH AVE \ QUINTARA ST,Taraval,West of Twin Peaks,37.74874115,-122.4739456
12/1/24,0:00,2024,Sunday,1451018,240800898,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",19TH ST \ FOLSOM ST,Mission,Mission,37.76049805,-122.4148407
12/29/24,7:39,2024,Sunday,1451028,246165309,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",ARCH ST \ SHIELDS ST,Taraval,Oceanview/Merced/Ingleside,37.71790695,-122.4671402
12/29/24,0:01,2024,Sunday,1451029,246165393,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",25TH ST \ GUERRERO ST,Mission,Mission,37.75037384,-122.4227219
12/29/24,15:08,2024,Sunday,1451033,246165456,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",09TH ST \ BRANNAN ST,Southern,South of Market,37.77005005,-122.4069977
12/29/24,12:50,2024,Sunday,1451037,240799081,Assault,Simple Assault,Battery,LOMBARD ST \ STEINER ST,Northern,Marina,37.79963303,-122.4376984
12/29/24,15:30,2024,Sunday,1451064,240797289,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GREAT HWY \ JOHN F KENNEDY DR,Richmond,Golden Gate Park,37.77043533,-122.5109253
12/29/24,19:00,2024,Sunday,1451066,240801410,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",47TH AVE \ NORIEGA ST,Taraval,Sunset/Parkside,37.75291824,-122.5064774
12/8/24,0:00,2024,Sunday,1451067,240801385,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",MARINA BLVD \ MARINA GREEN DR,Northern,Marina,37.80649948,-122.4361038
12/8/24,0:00,2024,Sunday,1451067,240801385,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",MARINA BLVD \ MARINA GREEN DR,Northern,Marina,37.80649948,-122.4361038
11/3/24,18:30,2024,Sunday,1451093,240801686,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",JACKSON ST \ TRENTON ST,Central,Chinatown,37.79571915,-122.4090729
12/1/24,0:00,2024,Sunday,1451147,246165519,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",20TH ST \ INDIANA ST,Bayview,Potrero Hill,37.76036072,-122.3914185
12/15/24,15:00,2024,Sunday,1451179,250000721,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",ASHBURY TER \ DELMAR ST \ PIEDMONT ST,Park,Haight Ashbury,37.76549149,-122.4449234
12/29/24,9:00,2024,Sunday,1451189,250000806,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",CHUMASERO DR \ GALINDO AVE,Taraval,Lakeshore,37.71367264,-122.4731369
12/1/24,12:00,2024,Sunday,1451213,250001127,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",15TH ST \ FOLSOM ST,Mission,Mission,37.76693726,-122.4154587
12/22/24,18:00,2024,Sunday,1451265,250001616,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/29/24,16:00,2024,Sunday,1451271,250001666,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LARKIN ST \ POST ST,Central,Tenderloin,37.7870369,-122.4182739
12/22/24,2:00,2024,Sunday,1451338,240785115,Assault,Simple Assault,Battery,09TH TI ST \ AVENUE D,Southern,Treasure Island,37.82411957,-122.3726578
12/29/24,8:01,2024,Sunday,1451367,246165757,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BEACH ST \ DIVISADERO ST,Northern,Marina,37.80370331,-122.4436035
12/29/24,9:50,2024,Sunday,1451477,246165694,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GROVE ST \ SCOTT ST,Northern,Hayes Valley,37.77613831,-122.4363174
12/15/24,18:00,2024,Sunday,1451483,246165531,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",EDDY ST \ POWELL ST,Tenderloin,Tenderloin,37.78469849,-122.4076996
12/29/24,0:00,2024,Sunday,1451484,246165638,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",EDDY ST \ FILLMORE ST,Northern,Western Addition,37.78142929,-122.4323273
12/1/24,8:00,2024,Sunday,1451501,250003474,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",FILLMORE ST \ TURK ST,Northern,Western Addition,37.78049469,-122.4321442
12/29/24,15:30,2024,Sunday,1451646,246165810,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",MERRIE WAY \ POINT LOBOS AVE,Richmond,Outer Richmond,37.77941132,-122.5114212
12/29/24,15:30,2024,Sunday,1451663,246165810,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",MERRIE WAY \ POINT LOBOS AVE,Richmond,Outer Richmond,37.77941132,-122.5114212
10/13/24,20:54,2024,Sunday,1451713,240660965,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",14TH AVE \ QUINTARA ST,Taraval,West of Twin Peaks,37.74886703,-122.4705963
12/22/24,6:22,2024,Sunday,1451717,240785513,Burglary,Burglary - Residential,"Burglary, Residence Under Constr, Unlawful Entry",MADERA ST \ WISCONSIN ST,Bayview,Potrero Hill,37.7558403,-122.3987961
12/22/24,16:28,2024,Sunday,1451752,246165995,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",INVERNESS DR \ OCEAN AVE,Taraval,Sunset/Parkside,37.73239517,-122.4827499
12/29/24,15:30,2024,Sunday,1451753,246165901,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",47TH AVE \ PACHECO ST,Taraval,Sunset/Parkside,37.74918747,-122.506218
12/29/24,13:33,2024,Sunday,1451805,250005903,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",GREEN ST \ MASON ST,Central,Nob Hill,37.79909515,-122.4122849
12/29/24,10:00,2024,Sunday,1451806,250005919,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",31ST AVE \ CALIFORNIA ST,Richmond,Seacliff,37.78359222,-122.4914398
11/10/24,15:00,2024,Sunday,1451809,240704701,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",24TH AVE \ SANTIAGO ST,Taraval,Sunset/Parkside,37.74468231,-122.4811783
12/29/24,23:00,2024,Sunday,1451902,246166062,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BAY SHORE BLVD \ PAUL AVE,Bayview,Bayview Hunters Point,37.72361755,-122.4007874
12/22/24,0:00,2024,Sunday,1452093,256000438,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",18TH ST \ CASTRO ST,Mission,Castro/Upper Market,37.76088715,-122.4349976
12/22/24,2:20,2024,Sunday,1452096,256000353,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CLAY ST \ LAGUNA ST,Northern,Pacific Heights,37.79133987,-122.4292679
11/17/24,0:00,2024,Sunday,1452146,250008957,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",17TH ST \ MISSION ST,Mission,Mission,37.76342773,-122.4195099
12/29/24,11:01,2024,Sunday,1452179,256000416,Malicious Mischief,Other,"Phone Calls, Harassing",15TH ST \ MARKET ST,Mission,Castro/Upper Market,37.7660141,-122.4308243
12/22/24,9:00,2024,Sunday,1452205,250009438,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ELLIS ST \ TAYLOR ST,Tenderloin,Tenderloin,37.78507614,-122.4111404
12/22/24,1:00,2024,Sunday,1452407,250011336,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",04TH ST \ HOWARD ST,Southern,Financial District/South Beach,37.78326035,-122.40271
10/6/24,16:30,2024,Sunday,1452421,250011455,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",DIVISADERO ST \ FULTON ST,Northern,Hayes Valley,37.77685547,-122.438179
11/24/24,8:00,2024,Sunday,1452428,250011728,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",QUINT ST \ REVERE AVE,Bayview,Bayview Hunters Point,37.73591232,-122.3976517
11/24/24,8:00,2024,Sunday,1452428,250011728,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",QUINT ST \ REVERE AVE,Bayview,Bayview Hunters Point,37.73591232,-122.3976517
12/29/24,13:53,2024,Sunday,1452506,256000767,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",CENTRAL AVE \ PAGE ST,Park,Haight Ashbury,37.77135849,-122.4438324
12/29/24,10:00,2024,Sunday,1452539,250012801,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ARBALLO DR \ HIGUERA AVE,Taraval,Lakeshore,37.7185173,-122.4831467
1/7/24,18:55,2024,Sunday,1452696,250014023,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/29/24,2:30,2024,Sunday,1452755,256001470,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",09TH AVE \ PACHECO ST,Taraval,Inner Sunset,37.75098801,-122.4654007
12/22/24,12:00,2024,Sunday,1452767,256001185,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",DIVISADERO ST \ JEFFERSON ST,Northern,Marina,37.80463791,-122.4437943
12/22/24,1:00,2024,Sunday,1452783,246166404,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",CHASE CT \ COLUSA PL,Southern,Mission,37.77306366,-122.4196091
12/22/24,15:11,2024,Sunday,1452788,246166539,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",04TH ST \ MINNA ST,Southern,Financial District/South Beach,37.78404617,-122.4037094
10/27/24,20:00,2024,Sunday,1452834,250014738,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",INGALLS ST \ OAKDALE AVE,Bayview,Bayview Hunters Point,37.73034286,-122.3828888
1/7/24,12:30,2024,Sunday,1452845,250014976,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",16TH ST \ VALENCIA ST,Mission,Mission,37.76491928,-122.4218903
12/29/24,22:02,2024,Sunday,1452873,250015065,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",IDORA AVE \ WOODSIDE AVE,Park,Twin Peaks,37.74610519,-122.4546661
12/29/24,22:02,2024,Sunday,1452883,250015065,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",IDORA AVE \ WOODSIDE AVE,Park,Twin Peaks,37.74610519,-122.4546661
12/22/24,7:08,2024,Sunday,1452929,246166357,Malicious Mischief,Other,"Phone Calls, Harassing",DELANCEY ST \ FEDERAL ST,Southern,Financial District/South Beach,37.78441238,-122.3908539
12/22/24,17:00,2024,Sunday,1452939,246166432,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BRYANT ST \ MORRIS ST,Southern,South of Market,37.77647018,-122.4019775
8/11/24,13:15,2024,Sunday,1452944,240499695,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",MINNA ST \ RUSS ST,Southern,South of Market,37.77965927,-122.4092865
1/7/24,21:00,2024,Sunday,1452959,250015554,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",26TH ST \ BARTLETT ST,Mission,Mission,37.74897385,-122.4192429
1/7/24,14:30,2024,Sunday,1453078,256001599,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",19TH ST \ ALABAMA ST,Mission,Mission,37.76036835,-122.4119263
12/1/24,0:00,2024,Sunday,1453085,256001696,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/29/24,12:00,2024,Sunday,1453104,240791651,Burglary,Burglary - Other,"Burglary, Other Bldg., Att. Forcible Entry",08TH AVE \ GEARY BLVD,Richmond,Inner Richmond,37.78092575,-122.4664307
12/29/24,10:00,2024,Sunday,1453129,250017049,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",09TH AVE \ ANZA ST,Richmond,Inner Richmond,37.77894592,-122.4673538
12/29/24,14:00,2024,Sunday,1453146,250017209,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",CRESCENT AVE \ LEESE ST,Ingleside,Bernal Heights,37.7352066,-122.4226913
1/14/24,23:25,2024,Sunday,1453218,240031316,Assault,Simple Assault,Battery,06TH ST \ MINNA ST,Southern,South of Market,37.78053665,-122.4081573
12/1/24,0:01,2024,Sunday,1453278,250018382,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",FELL ST \ LYON ST,Park,Lone Mountain/USF,37.77342606,-122.4425659
12/22/24,18:00,2024,Sunday,1453378,250001616,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
9/15/24,0:00,2024,Sunday,1453839,250023046,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",19TH AVE \ WAWONA ST,Taraval,West of Twin Peaks,37.73745346,-122.4752884
