Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/17/24,22:40,2024,Tuesday,1448296,240778386,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",06TH ST \ STEVENSON ST,Tenderloin,South of Market,37.78175354,-122.4096909
12/17/24,21:30,2024,Tuesday,1448301,240778405,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",ROLPH ST \ SEVILLE ST,Ingleside,Excelsior,37.71246719,-122.434227
12/17/24,22:30,2024,Tuesday,1448306,240778524,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FELL ST \ FRANKLIN ST,Northern,Hayes Valley,37.77615738,-122.4211502
12/13/24,11:00,2024,Friday,1448314,240778621,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GRANT AVE \ NOBLES ALY,Central,North Beach,37.80094147,-122.4076462
12/17/24,20:40,2024,Tuesday,1448319,240778643,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",GOLD MINE DR \ TOPAZ WAY,Ingleside,Glen Park,37.74066162,-122.4386597
12/17/24,21:10,2024,Tuesday,1448321,240778712,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",16TH ST \ CHURCH ST,Mission,Castro/Upper Market,37.76450729,-122.4286652
12/18/24,7:47,2024,Wednesday,1448324,240778223,Larceny Theft,Larceny Theft - Other,Embezzlement from Dependent or Elder Adult by Caretaker,CLARION ALY \ VALENCIA ST,Mission,Mission,37.76291656,-122.4216919
12/17/24,19:00,2024,Tuesday,1448327,240778267,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",ELM ST \ GOUGH ST,Northern,Western Addition,37.78107834,-122.4238281
12/18/24,9:00,2024,Wednesday,1448328,240778790,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",CORBETT AVE \ CORBIN PL,Park,Castro/Upper Market,37.76172256,-122.4428787
12/18/24,10:34,2024,Wednesday,1448331,240778659,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",ALVARADO ST \ DIAMOND ST,Mission,Noe Valley,37.75354004,-122.4365234
12/18/24,10:35,2024,Wednesday,1448336,240778609,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",JACK LONDON ALY \ TABER PL,Southern,Financial District/South Beach,37.78194046,-122.3944092
12/18/24,10:44,2024,Wednesday,1448337,240778615,Assault,Simple Assault,Battery,SCOTT ST \ TURK ST,Northern,Western Addition,37.77986908,-122.4370728
12/18/24,10:44,2024,Wednesday,1448337,240778615,Assault,Simple Assault,Battery with Serious Injuries,SCOTT ST \ TURK ST,Northern,Western Addition,37.77986908,-122.4370728
12/12/24,11:49,2024,Thursday,1448338,240778881,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",MASONIC AVE \ WALLER ST,Park,Haight Ashbury,37.76928329,-122.4451065
12/18/24,10:44,2024,Wednesday,1448339,240778762,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, <$50",RALSTON ST \ SARGENT ST,Taraval,Oceanview/Merced/Ingleside,37.71609879,-122.4689178
12/14/24,12:00,2024,Saturday,1448340,240778875,Larceny Theft,Larceny Theft - Other,"License Plate or Tab, Theft of",MARIETTA DR \ MOLIMO DR \ TERESITA BLVD,Ingleside,West of Twin Peaks,37.73730469,-122.446228
12/18/24,7:45,2024,Wednesday,1448344,240778803,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",08TH ST \ MISSION ST,Southern,South of Market,37.77745819,-122.4131546
12/18/24,11:00,2024,Wednesday,1448345,240778831,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",AMADOR ST \ ILLINOIS ST,Central,Bayview Hunters Point,37.74575806,-122.3860626
11/11/24,17:00,2024,Monday,1448347,240778819,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",RANDALL ST \ WHITNEY ST,Ingleside,Glen Park,37.7396698,-122.4276505
12/18/24,12:30,2024,Wednesday,1448349,240778922,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",MARKET ST \ RESERVOIR ST,Mission,Castro/Upper Market,37.76877213,-122.4274597
12/18/24,11:44,2024,Wednesday,1448350,240778825,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",11TH ST \ MINNA ST,Southern,South of Market,37.77390671,-122.4165726
12/13/24,19:45,2024,Friday,1448351,240778336,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",10TH AVE \ IRVING ST,Taraval,Inner Sunset,37.76398849,-122.4673843
12/17/24,18:30,2024,Tuesday,1448354,240778944,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",BURROWS ST \ UNIVERSITY ST,Bayview,Portola,37.72651672,-122.4140701
12/18/24,9:40,2024,Wednesday,1448358,240778518,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/18/24,13:37,2024,Wednesday,1448362,240779005,Malicious Mischief,Vandalism,"Malicious Mischief, Adult Suspect",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
12/18/24,13:37,2024,Wednesday,1448362,240779005,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
12/18/24,13:37,2024,Wednesday,1448362,240779005,Malicious Mischief,Vandalism,"Vandalism or Graffiti Tools, Possession",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
12/18/24,9:10,2024,Wednesday,1448364,240778370,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",BOSWORTH ST \ DIAMOND ST,Ingleside,Glen Park,37.73355103,-122.4341431
12/15/24,23:30,2024,Sunday,1448365,246161244,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",22ND ST \ TREAT AVE,Mission,Mission,37.75576401,-122.4132919
12/16/24,18:07,2024,Monday,1448368,246161517,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",25TH AVE \ NORIEGA ST,Taraval,Sunset/Parkside,37.75395584,-122.4829025
12/16/24,15:05,2024,Monday,1448369,246161266,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",16TH ST \ GUERRERO ST,Mission,Mission,37.76478195,-122.4241028
12/17/24,15:17,2024,Tuesday,1448371,246161573,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",20TH AVE \ BUCKINGHAM WAY \ WINSTON DR,Taraval,Lakeshore,37.7301178,-122.4759369
12/10/24,23:30,2024,Tuesday,1448372,246161250,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",20TH ST \ ALABAMA ST,Mission,Mission,37.75908279,-122.4115829
12/18/24,12:40,2024,Wednesday,1448374,240779077,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",46TH AVE \ TARAVAL ST,Taraval,Sunset/Parkside,37.74176407,-122.5046234
12/17/24,19:00,2024,Tuesday,1448376,240779083,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",06TH ST \ MISSION ST,Southern,South of Market,37.78097153,-122.4087067
12/17/24,20:00,2024,Tuesday,1448379,240779130,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",ATALAYA TER \ FULTON ST,Park,Lone Mountain/USF,37.77567673,-122.4474411
12/18/24,16:10,2024,Wednesday,1448386,240759740,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",FILLMORE ST \ TURK ST,Northern,Western Addition,37.78049469,-122.4321442
8/21/24,19:00,2024,Wednesday,1448387,240779293,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",HAIGHT ST \ STEINER ST,Northern,Haight Ashbury,37.77189636,-122.4320908
12/18/24,15:00,2024,Wednesday,1448390,240779328,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",18TH ST \ ALABAMA ST,Mission,Mission,37.76164246,-122.4120483
12/17/24,22:00,2024,Tuesday,1448391,240779340,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FONT BLVD \ GONZALEZ DR,Taraval,Lakeshore,37.71678925,-122.4759216
12/18/24,16:13,2024,Wednesday,1448397,240779334,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",JONES ST \ TURK ST,Tenderloin,Tenderloin,37.78300476,-122.4124146
11/29/24,9:49,2024,Friday,1448402,240779356,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ALAMEDA ST \ BRYANT ST,Mission,Mission,37.76817703,-122.4107285
12/18/24,15:20,2024,Wednesday,1448403,240779425,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",CASTRO ST \ JERSEY ST,Mission,Noe Valley,37.75049591,-122.4340057
11/16/24,20:00,2024,Saturday,1448404,240779453,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",SUTTER ST \ WEBSTER ST,Northern,Japantown,37.78630447,-122.4315491
12/13/24,20:30,2024,Friday,1448408,240779174,Assault,Simple Assault,Battery,22ND ST \ MISSION ST,Mission,Mission,37.75543594,-122.4187469
12/18/24,10:40,2024,Wednesday,1448411,240779522,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",GREEN ST \ THE EMBARCADERO,Central,Financial District/South Beach,37.80089569,-122.3991318
12/15/24,22:00,2024,Sunday,1448416,240779544,Burglary,Burglary - Residential,"Burglary, Residence, Att. Forcible Entry",14TH ST \ DIVISADERO ST,Park,Castro/Upper Market,37.76727295,-122.4364777
12/18/24,16:20,2024,Wednesday,1448418,240779431,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",POST ST \ VAN NESS AVE,Northern,Western Addition,37.78661728,-122.4215698
12/18/24,18:40,2024,Wednesday,1448427,240779685,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",FRANCISCO ST \ TAYLOR ST,Central,North Beach,37.80448151,-122.4150543
12/18/24,15:22,2024,Wednesday,1448429,240779209,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",CASHMERE ST \ HILLVIEW CT,Bayview,Bayview Hunters Point,37.73601532,-122.3847427
12/18/24,18:00,2024,Wednesday,1448430,240779607,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",ARGUELLO BLVD \ GEARY BLVD,Richmond,Lone Mountain/USF,37.78125763,-122.4588623
12/17/24,18:55,2024,Tuesday,1448431,240779237,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",MISSION ST \ SANTA ROSA AVE,Ingleside,Outer Mission,37.72576141,-122.4339828
1/1/24,10:00,2024,Monday,1448435,240779403,Larceny Theft,Larceny Theft - Other,Theft of Animals (general),ELLIS ST \ JONES ST,Tenderloin,Tenderloin,37.78486633,-122.4127808
12/18/24,9:15,2024,Wednesday,1448436,240779641,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",14TH ST \ VALENCIA ST,Mission,Mission,37.76813889,-122.4221954
12/18/24,9:15,2024,Wednesday,1448436,240779641,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",14TH ST \ VALENCIA ST,Mission,Mission,37.76813889,-122.4221954
12/18/24,14:40,2024,Wednesday,1448437,240779497,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",ULLOA ST \ WEST PORTAL AVE,Taraval,West of Twin Peaks,37.7408905,-122.4658279
12/18/24,18:52,2024,Wednesday,1448438,240779691,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",MASON ST \ OFARRELL ST,Tenderloin,Tenderloin,37.78620148,-122.4096832
12/18/24,18:52,2024,Wednesday,1448438,240779691,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",MASON ST \ OFARRELL ST,Tenderloin,Tenderloin,37.78620148,-122.4096832
12/17/24,22:00,2024,Tuesday,1448442,240779823,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FONT BLVD \ LAKE MERCED BLVD,Taraval,Lakeshore,37.72399902,-122.4850769
12/18/24,16:45,2024,Wednesday,1448445,240779447,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",LAGUNA ST \ SUTTER ST,Northern,Japantown,37.78671265,-122.4283371
12/18/24,18:28,2024,Wednesday,1448447,240779776,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",19TH AVE \ BUCKINGHAM WAY,Taraval,Lakeshore,37.72569275,-122.4751053
12/18/24,19:49,2024,Wednesday,1448448,240779817,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",MOULTON ST \ WEBSTER ST,Northern,Marina,37.79962921,-122.4343185
12/18/24,17:20,2024,Wednesday,1448449,240779895,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",OFARRELL ST \ STOCKTON ST,Tenderloin,Financial District/South Beach,37.78661346,-122.4064026
12/18/24,17:20,2024,Wednesday,1448453,240779572,Assault,Simple Assault,Battery,04TH ST \ HOWARD ST,Southern,Financial District/South Beach,37.78326035,-122.40271
12/18/24,20:20,2024,Wednesday,1448454,240779914,Assault,Simple Assault,Battery,24TH ST \ OSAGE ALY,Mission,Mission,37.7522049,-122.419014
12/18/24,20:20,2024,Wednesday,1448454,240779914,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",24TH ST \ OSAGE ALY,Mission,Mission,37.7522049,-122.419014
12/18/24,11:10,2024,Wednesday,1448455,240779873,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",NORTH POINT ST \ POLK ST,Central,Russian Hill,37.80528641,-122.4236526
12/18/24,20:24,2024,Wednesday,1448456,240779845,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",FRANKLIN ST \ PETER YORKE WAY \ POST ST,Northern,Western Addition,37.78640366,-122.4232101
12/18/24,15:45,2024,Wednesday,1448457,240779801,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",STONECREST DR \ WINSTON DR,Taraval,West of Twin Peaks,37.72688675,-122.4742355
12/18/24,20:30,2024,Wednesday,1448458,240779889,Assault,Simple Assault,Battery,ESMERALDA AVE \ HOLLADAY AVE,Bayview,Bernal Heights,37.74335098,-122.4067078
12/18/24,20:30,2024,Wednesday,1448458,240779889,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",ESMERALDA AVE \ HOLLADAY AVE,Bayview,Bernal Heights,37.74335098,-122.4067078
12/18/24,18:47,2024,Wednesday,1448459,240779798,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",POLK ST \ POST ST,Northern,Tenderloin,37.78682709,-122.4199295
12/13/24,2:21,2024,Friday,1448469,240768268,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",HILL ST \ SANCHEZ ST,Mission,Noe Valley,37.75555801,-122.4300385
12/15/24,17:00,2024,Sunday,1448470,240779986,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",BROADWAY \ SANSOME ST,Central,Financial District/South Beach,37.7984314,-122.4022293
12/18/24,21:45,2024,Wednesday,1448472,240779936,Assault,Simple Assault,Battery,OCTAVIA ST \ PINE ST,Northern,Pacific Heights,37.78878784,-122.427063
12/18/24,21:45,2024,Wednesday,1448472,240779936,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",OCTAVIA ST \ PINE ST,Northern,Pacific Heights,37.78878784,-122.427063
12/18/24,16:35,2024,Wednesday,1448475,240779390,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",MISSION ST \ RUSSIA AVE,Ingleside,Excelsior,37.72157669,-122.437149
12/18/24,23:58,2024,Wednesday,1448477,240780024,Assault,Simple Assault,Battery,15TH ST \ MISSION ST,Mission,Mission,37.76667404,-122.4198227
12/18/24,22:00,2024,Wednesday,1448478,240780046,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",12TH ST \ ISIS ST,Mission,Mission,37.77061081,-122.4143448
12/18/24,7:42,2024,Wednesday,1448581,240651118,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",SAN JOSE AVE \ SERGEANT JOHN V YOUNG ST,Ingleside,Outer Mission,37.72498703,-122.4430695
12/18/24,22:00,2024,Wednesday,1448583,240780682,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",NEY ST \ TRUMBULL ST,Ingleside,Excelsior,37.7308197,-122.4232407
12/18/24,13:42,2024,Wednesday,1448586,240780808,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/18/24,15:00,2024,Wednesday,1448587,240780717,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",03RD ST \ DONNER AVE,Bayview,Bayview Hunters Point,37.7246933,-122.3945313
12/19/24,11:22,2024,Thursday,1448588,240780660,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",03RD AVE \ IRVING ST,Park,Inner Sunset,37.76432037,-122.4598846
12/13/24,22:30,2024,Friday,1448591,240780767,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/18/24,20:00,2024,Wednesday,1448592,240780820,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",DIVISADERO ST \ EDDY ST,Park,Western Addition,37.78059006,-122.4389267
12/19/24,10:10,2024,Thursday,1448595,240780507,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",47TH AVE \ BALBOA ST,Richmond,Outer Richmond,37.77522659,-122.5080261
12/18/24,18:31,2024,Wednesday,1448598,240780381,Assault,Simple Assault,Battery,BEALE ST \ HARRISON ST,Southern,Financial District/South Beach,37.78745651,-122.3911819
12/18/24,18:31,2024,Wednesday,1448598,240780381,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BEALE ST \ HARRISON ST,Southern,Financial District/South Beach,37.78745651,-122.3911819
12/19/24,10:52,2024,Thursday,1448605,240780626,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",18TH ST \ VALENCIA ST,Mission,Mission,37.76169968,-122.4215775
12/18/24,3:30,2024,Wednesday,1448616,240780864,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",FRANKLIN ST \ WASHINGTON ST,Northern,Pacific Heights,37.79284286,-122.4245148
12/19/24,10:10,2024,Thursday,1448622,240780507,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",47TH AVE \ BALBOA ST,Richmond,Outer Richmond,37.77522659,-122.5080261
12/19/24,10:10,2024,Thursday,1448622,240780507,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",47TH AVE \ BALBOA ST,Richmond,Outer Richmond,37.77522659,-122.5080261
12/18/24,17:00,2024,Wednesday,1448623,240780961,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",FULTON ST \ OCTAVIA ST,Northern,Hayes Valley,37.77853775,-122.4249954
12/5/24,10:00,2024,Thursday,1448626,240781016,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",HUNTERS POINT BLVD \ INNES AVE,Bayview,Bayview Hunters Point,37.73249435,-122.3766403
12/19/24,14:15,2024,Thursday,1448627,240780999,Assault,Aggravated Assault,"Assault, W/ Caustic Chemical to Injure or Disfigure",06TH ST \ MISSION ST,Tenderloin,South of Market,37.78097153,-122.4087067
12/19/24,6:18,2024,Thursday,1448628,240780933,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",VAN NESS AVE \ WASHINGTON ST,Northern,Pacific Heights,37.79304886,-122.4228745
12/16/24,13:00,2024,Monday,1448629,240781050,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",15TH ST \ VALENCIA ST,Mission,Mission,37.76654053,-122.4220428
12/12/24,9:15,2024,Thursday,1448630,246161777,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BEALE ST \ FOLSOM ST,Southern,Financial District/South Beach,37.78868484,-122.3927231
12/17/24,14:30,2024,Tuesday,1448632,246161852,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",20TH AVE \ BUCKINGHAM WAY \ WINSTON DR,Taraval,Lakeshore,37.7301178,-122.4759369
12/6/24,12:37,2024,Friday,1448634,246161799,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",25TH ST \ HOFFMAN AVE,Mission,Noe Valley,37.74930191,-122.4404602
12/15/24,19:00,2024,Sunday,1448635,246161658,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GRACE ST \ HOWARD ST,Southern,South of Market,37.77437973,-122.4139404
12/16/24,23:00,2024,Monday,1448637,246161711,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",23RD ST \ HARRISON ST,Southern,Mission,37.7542305,-122.4120483
11/27/24,18:00,2024,Wednesday,1448638,246161426,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CAPRA WAY \ MALLORCA WAY,Northern,Marina,37.80289078,-122.4386215
12/16/24,19:15,2024,Monday,1448639,246161454,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",22ND ST \ TREAT AVE,Mission,Mission,37.75576401,-122.4132919
12/12/24,14:45,2024,Thursday,1448642,246161692,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",06TH ST \ BLUXOME ST,Southern,South of Market,37.77419662,-122.4002151
12/16/24,0:15,2024,Monday,1448645,246161404,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LOMBARD ST \ PIERCE ST,Northern,Marina,37.79942703,-122.4393387
12/14/24,15:00,2024,Saturday,1448647,246161670,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",MINT ST \ MISSION ST,Southern,South of Market,37.78219223,-122.4071655
12/17/24,8:07,2024,Tuesday,1448648,246161686,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",03RD ST \ MINNA ST,Southern,Financial District/South Beach,37.78582764,-122.4014893
12/11/24,0:34,2024,Wednesday,1448649,246161733,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",MISSION ST \ YERBA BUENA LN,Southern,Financial District/South Beach,37.78512192,-122.4035034
12/15/24,10:59,2024,Sunday,1448650,246161705,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",09TH ST \ BRANNAN ST,Southern,South of Market,37.77005005,-122.4069977
12/18/24,10:00,2024,Wednesday,1448651,246161755,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",MINNA ST \ RUSS ST,Southern,South of Market,37.77965927,-122.4092865
12/19/24,12:30,2024,Thursday,1448653,240781072,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LAGUNA ST \ MCALLISTER ST,Northern,Western Addition,37.77925873,-122.4268265
12/18/24,15:15,2024,Wednesday,1448654,240781066,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",JONES ST \ OFARRELL ST,Tenderloin,Tenderloin,37.78578949,-122.4129715
12/19/24,11:30,2024,Thursday,1448657,240781129,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FILLMORE ST \ TURK ST,Northern,Western Addition,37.78049469,-122.4321442
12/18/24,13:30,2024,Wednesday,1448659,240780836,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",UNION ST \ VIA FERLINGHETTI,Central,North Beach,37.80048752,-122.4088364
12/18/24,20:00,2024,Wednesday,1448663,240781088,Larceny Theft,Larceny Theft - Other,"License Plate or Tab, Theft of",BEACH ST \ FILLMORE ST,Northern,Marina,37.80435944,-122.4370422
10/7/24,0:00,2024,Monday,1448665,240781254,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",TENNESSEE ST \ TUBBS ST,Bayview,Potrero Hill,37.75635529,-122.3891068
12/19/24,15:59,2024,Thursday,1448667,240781276,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",03RD ST \ NEWCOMB AVE,Out of SF,Bayview Hunters Point,37.73559189,-122.390419
12/17/24,15:00,2024,Tuesday,1448671,240781298,Larceny Theft,Larceny Theft - Other,"Theft, From Person, <$50 (other than Pickpocket)",04TH ST \ MISSION ST,Southern,South of Market,37.78447723,-122.4042664
5/31/24,2:12,2024,Friday,1448675,240340496,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",VICENTE ST \ WEST PORTAL AVE,Taraval,West of Twin Peaks,37.73972321,-122.4669876
12/14/24,0:00,2024,Saturday,1448676,240781248,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",MOULTON ST \ WEBSTER ST,Northern,Marina,37.79962921,-122.4343185
12/19/24,6:38,2024,Thursday,1448678,240781260,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",TENNESSEE ST \ TUBBS ST,Bayview,Potrero Hill,37.75635529,-122.3891068
12/19/24,13:00,2024,Thursday,1448681,240781226,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",MISSION ST \ YERBA BUENA LN,Southern,Financial District/South Beach,37.78512192,-122.4035034
12/16/24,21:00,2024,Monday,1448683,240781389,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",JACKSON ST \ MARCY PL,Central,Nob Hill,37.79536438,-122.4118958
12/17/24,10:30,2024,Tuesday,1448685,240781301,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",19TH ST \ CONNECTICUT ST,Bayview,Potrero Hill,37.76124191,-122.3973694
9/17/24,12:00,2024,Tuesday,1448686,240586311,Assault,Simple Assault,Battery,08TH ST \ NATOMA ST,Southern,South of Market,37.77666092,-122.4121552
12/19/24,15:52,2024,Thursday,1448688,240781373,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",FILLMORE ST \ GERMANIA ST,Park,Hayes Valley,37.77070999,-122.4301682
12/19/24,15:52,2024,Thursday,1448688,240781373,Assault,Simple Assault,Battery,FILLMORE ST \ GERMANIA ST,Park,Hayes Valley,37.77070999,-122.4301682
12/11/24,20:30,2024,Wednesday,1448690,240781135,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",BAY VIEW ST \ POMONA ST,Bayview,Bayview Hunters Point,37.73261642,-122.3932419
12/10/24,17:30,2024,Tuesday,1448693,240781317,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",GRANT AVE \ WASHINGTON ST,Central,Chinatown,37.79514313,-122.4064789
12/19/24,12:50,2024,Thursday,1448694,240781470,Assault,Simple Assault,Battery,48TH AVE \ KIRKHAM ST,Taraval,Sunset/Parkside,37.75846481,-122.5079346
12/19/24,17:45,2024,Thursday,1448696,240781464,Assault,Simple Assault,Battery,OFARRELL ST \ POLK ST,Northern,Tenderloin,37.7849617,-122.419548
